date,Vrms,Irms,Power
Sat Jan 16 2016 09:36:00 GMT-0800 (PST),118.839903138,2.8566899542,339.488757452
Sat Jan 16 2016 09:38:00 GMT-0800 (PST),122.854439846,2.69741779444,331.389752165
Sat Jan 16 2016 09:40:00 GMT-0800 (PST),118.53866358,2.9091528953,344.847096359
Sat Jan 16 2016 09:42:00 GMT-0800 (PST),120.498753912,3.23788500947,390.161108952
Sat Jan 16 2016 09:44:00 GMT-0800 (PST),119.538965833,3.18486960666,380.716019094
Sat Jan 16 2016 09:46:00 GMT-0800 (PST),123.285621121,3.23835573584,399.242698304
Sat Jan 16 2016 09:48:00 GMT-0800 (PST),116.420181221,3.22578460239,375.546427992
Sat Jan 16 2016 09:50:00 GMT-0800 (PST),124.002273193,2.65961619049,329.79845344
Sat Jan 16 2016 09:52:00 GMT-0800 (PST),118.273278897,2.3370301422,276.408217799
Sat Jan 16 2016 09:54:00 GMT-0800 (PST),119.886777366,2.74523485326,329.117359668
Sat Jan 16 2016 09:56:00 GMT-0800 (PST),117.818362985,3.30582834289,389.487283669
Sat Jan 16 2016 09:58:00 GMT-0800 (PST),121.610406141,3.32586186553,404.459412236
Sat Jan 16 2016 10:00:00 GMT-0800 (PST),120.792404543,3.0434397028,367.624399783
Sat Jan 16 2016 10:02:00 GMT-0800 (PST),122.035354982,2.98840633249,364.691227616
Sat Jan 16 2016 10:04:00 GMT-0800 (PST),122.107532657,2.59685573963,317.095647032
Sat Jan 16 2016 10:06:00 GMT-0800 (PST),120.782428456,3.47643143127,419.891830629
Sat Jan 16 2016 10:08:00 GMT-0800 (PST),121.309712818,3.42601047999,415.60834744
Sat Jan 16 2016 10:10:00 GMT-0800 (PST),121.864964253,3.1080937922,378.767738881
Sat Jan 16 2016 10:12:00 GMT-0800 (PST),122.424100819,3.61610320775,442.698183677
Sat Jan 16 2016 10:14:00 GMT-0800 (PST),122.363304478,3.16110036408,386.802686335
Sat Jan 16 2016 10:16:00 GMT-0800 (PST),119.13932718,3.97953762003,474.119434539
Sat Jan 16 2016 10:18:00 GMT-0800 (PST),118.0563857,3.66528794181,432.71064696
Sat Jan 16 2016 10:20:00 GMT-0800 (PST),119.449789149,4.13148020368,493.504439202
Sat Jan 16 2016 10:22:00 GMT-0800 (PST),119.426091797,3.93514030628,469.958427452
Sat Jan 16 2016 10:24:00 GMT-0800 (PST),118.0002925,3.50094163345,413.112136772
Sat Jan 16 2016 10:26:00 GMT-0800 (PST),124.055705621,4.12988379053,512.335647766
Sat Jan 16 2016 10:28:00 GMT-0800 (PST),120.605506802,3.67894809755,443.701399804
Sat Jan 16 2016 10:30:00 GMT-0800 (PST),120.468612113,4.29771833632,517.740163229
Sat Jan 16 2016 10:32:00 GMT-0800 (PST),120.060823432,4.19019005474,503.07766831
Sat Jan 16 2016 10:34:00 GMT-0800 (PST),118.909453592,4.269015949,507.626353872
Sat Jan 16 2016 10:36:00 GMT-0800 (PST),119.407423393,4.78722040869,571.629654217
Sat Jan 16 2016 10:38:00 GMT-0800 (PST),121.550067459,4.63261574394,563.094756189
Sat Jan 16 2016 10:40:00 GMT-0800 (PST),121.570444257,4.27981960947,520.299571262
Sat Jan 16 2016 10:42:00 GMT-0800 (PST),120.546127406,4.83012870641,582.253310432
Sat Jan 16 2016 10:44:00 GMT-0800 (PST),116.830322474,4.92097784726,574.919428784
Sat Jan 16 2016 10:46:00 GMT-0800 (PST),118.181930768,4.5692998539,540.008678993
Sat Jan 16 2016 10:48:00 GMT-0800 (PST),123.459847354,5.19845465429,641.800418096
Sat Jan 16 2016 10:50:00 GMT-0800 (PST),117.224175002,5.07337782674,594.722530214
Sat Jan 16 2016 10:52:00 GMT-0800 (PST),118.185597033,5.39164886423,637.215240009
Sat Jan 16 2016 10:54:00 GMT-0800 (PST),120.13370061,5.39668321742,648.323525931
Sat Jan 16 2016 10:56:00 GMT-0800 (PST),122.479272261,5.6071324101,686.757497061
Sat Jan 16 2016 10:58:00 GMT-0800 (PST),122.866177222,4.85453671611,596.458368494
Sat Jan 16 2016 11:00:00 GMT-0800 (PST),119.388081724,5.46077723042,651.951718264
Sat Jan 16 2016 11:02:00 GMT-0800 (PST),121.390319491,5.83929035279,708.833321527
Sat Jan 16 2016 11:04:00 GMT-0800 (PST),120.241953361,5.83780472655,701.949043661
Sat Jan 16 2016 11:06:00 GMT-0800 (PST),120.275277444,5.58376705148,671.5891313
Sat Jan 16 2016 11:08:00 GMT-0800 (PST),116.720743063,5.88255502233,686.616193318
Sat Jan 16 2016 11:10:00 GMT-0800 (PST),120.729196062,5.25813526937,634.810443858
Sat Jan 16 2016 11:12:00 GMT-0800 (PST),117.084439446,6.30562867997,738.290999347
Sat Jan 16 2016 11:14:00 GMT-0800 (PST),119.671704494,5.64591459406,675.656222897
Sat Jan 16 2016 11:16:00 GMT-0800 (PST),119.780053566,5.94084977502,711.59530428
Sat Jan 16 2016 11:18:00 GMT-0800 (PST),123.595833986,5.45015586804,673.616559865
Sat Jan 16 2016 11:20:00 GMT-0800 (PST),120.964774002,5.74480648057,694.919217609
Sat Jan 16 2016 11:22:00 GMT-0800 (PST),120.495590382,5.52994345222,666.333801054
Sat Jan 16 2016 11:24:00 GMT-0800 (PST),125.132660109,5.49614518561,687.747267422
Sat Jan 16 2016 11:26:00 GMT-0800 (PST),117.792172,5.98977470536,705.548572333
Sat Jan 16 2016 11:28:00 GMT-0800 (PST),120.383591737,5.22981999262,629.584514851
Sat Jan 16 2016 11:30:00 GMT-0800 (PST),120.049536484,5.88513480223,706.507705151
Sat Jan 16 2016 11:32:00 GMT-0800 (PST),118.785847382,5.91761470426,702.928877125
Sat Jan 16 2016 11:34:00 GMT-0800 (PST),122.989665921,4.94407484307,608.070113239
Sat Jan 16 2016 11:36:00 GMT-0800 (PST),117.196927779,5.71669722129,669.97935138
Sat Jan 16 2016 11:38:00 GMT-0800 (PST),121.710161343,4.91345146088,598.016970055
Sat Jan 16 2016 11:40:00 GMT-0800 (PST),120.220891309,5.81899777532,699.565099074
Sat Jan 16 2016 11:42:00 GMT-0800 (PST),119.166041738,5.12859114306,611.153906211
Sat Jan 16 2016 11:44:00 GMT-0800 (PST),119.919930325,4.96012532276,594.817883107
Sat Jan 16 2016 11:46:00 GMT-0800 (PST),118.909057952,5.33112244582,633.918747859
Sat Jan 16 2016 11:48:00 GMT-0800 (PST),119.043395136,5.67720898278,675.83423221
Sat Jan 16 2016 11:50:00 GMT-0800 (PST),120.056412603,4.8621235174,583.729107134
Sat Jan 16 2016 11:52:00 GMT-0800 (PST),119.91579392,4.63287294519,555.554637353
Sat Jan 16 2016 11:54:00 GMT-0800 (PST),120.009439728,4.42321263606,530.827270253
Sat Jan 16 2016 11:56:00 GMT-0800 (PST),119.711737293,4.28157171056,512.554387818
Sat Jan 16 2016 11:58:00 GMT-0800 (PST),118.683833333,4.2958783605,509.851311355
Sat Jan 16 2016 12:00:00 GMT-0800 (PST),120.451641284,4.89155447119,589.195764486
Sat Jan 16 2016 12:02:00 GMT-0800 (PST),117.902896688,4.626141883,545.435528494
Sat Jan 16 2016 12:04:00 GMT-0800 (PST),119.861974614,4.69748521833,563.049853987
Sat Jan 16 2016 12:06:00 GMT-0800 (PST),121.175321559,4.7720477975,578.254426358
Sat Jan 16 2016 12:08:00 GMT-0800 (PST),119.645703287,4.81569179001,576.176831029
Sat Jan 16 2016 12:10:00 GMT-0800 (PST),118.446837766,4.70234388351,556.97776309
Sat Jan 16 2016 12:12:00 GMT-0800 (PST),117.616554794,3.92082370667,461.153776333
Sat Jan 16 2016 12:14:00 GMT-0800 (PST),120.92884291,3.75758279598,454.400139656
Sat Jan 16 2016 12:16:00 GMT-0800 (PST),118.903118691,4.40886179935,524.227417819
Sat Jan 16 2016 12:18:00 GMT-0800 (PST),119.017265349,3.80733167738,453.138204521
Sat Jan 16 2016 12:20:00 GMT-0800 (PST),116.755293458,4.68587160523,547.100314376
Sat Jan 16 2016 12:22:00 GMT-0800 (PST),117.199007245,4.55720862977,534.100327217
Sat Jan 16 2016 12:24:00 GMT-0800 (PST),118.180907635,4.53284110837,535.695276352
Sat Jan 16 2016 12:26:00 GMT-0800 (PST),123.324571496,3.65999271279,451.367032984
Sat Jan 16 2016 12:28:00 GMT-0800 (PST),122.821270128,3.48926367409,428.555796263
Sat Jan 16 2016 12:30:00 GMT-0800 (PST),122.467717235,3.95710130693,484.617163927
Sat Jan 16 2016 12:32:00 GMT-0800 (PST),119.763308741,4.26592647849,510.901469911
Sat Jan 16 2016 12:34:00 GMT-0800 (PST),117.170268803,4.04361075855,473.790959516
Sat Jan 16 2016 12:36:00 GMT-0800 (PST),117.275459157,4.03003177412,472.623826728
Sat Jan 16 2016 12:38:00 GMT-0800 (PST),119.355027487,3.61444299733,431.401943297
Sat Jan 16 2016 12:40:00 GMT-0800 (PST),120.963659269,4.09816216649,495.728691935
Sat Jan 16 2016 12:42:00 GMT-0800 (PST),120.649624619,4.26411845235,514.464290606
Sat Jan 16 2016 12:44:00 GMT-0800 (PST),122.355222762,4.17910625459,511.335476726
Sat Jan 16 2016 12:46:00 GMT-0800 (PST),121.540663102,4.04975040768,492.209349945
Sat Jan 16 2016 12:48:00 GMT-0800 (PST),123.10766657,4.30650806304,530.164158708
Sat Jan 16 2016 12:50:00 GMT-0800 (PST),120.235437084,4.26591162406,512.913748678
Sat Jan 16 2016 12:52:00 GMT-0800 (PST),124.287324151,4.07557560306,506.542386077
Sat Jan 16 2016 12:54:00 GMT-0800 (PST),117.41870319,3.95953539998,464.923511899
Sat Jan 16 2016 12:56:00 GMT-0800 (PST),120.174003919,4.01556516083,482.566543375
Sat Jan 16 2016 12:58:00 GMT-0800 (PST),121.215866558,3.3881085066,410.69250862
Sat Jan 16 2016 13:00:00 GMT-0800 (PST),120.689747098,3.36116763902,405.658472308
Sat Jan 16 2016 13:02:00 GMT-0800 (PST),120.160354954,3.4295829769,412.09990785
Sat Jan 16 2016 13:04:00 GMT-0800 (PST),120.55082524,3.49849663702,421.746656691
Sat Jan 16 2016 13:06:00 GMT-0800 (PST),118.408494172,4.05194442929,479.784638341
Sat Jan 16 2016 13:08:00 GMT-0800 (PST),120.547217718,3.42060240565,412.344102919
Sat Jan 16 2016 13:10:00 GMT-0800 (PST),117.174071468,4.09870883892,480.262402418
Sat Jan 16 2016 13:12:00 GMT-0800 (PST),120.290868796,3.92872486508,472.58972728
Sat Jan 16 2016 13:14:00 GMT-0800 (PST),121.675743124,3.82616831028,465.551872473
Sat Jan 16 2016 13:16:00 GMT-0800 (PST),121.917906055,3.09927118705,377.856653421
Sat Jan 16 2016 13:18:00 GMT-0800 (PST),117.76781252,3.22774916802,380.124958882
Sat Jan 16 2016 13:20:00 GMT-0800 (PST),120.750919668,3.24632852617,391.99715508
Sat Jan 16 2016 13:22:00 GMT-0800 (PST),120.274045597,2.80454988225,337.314560415
Sat Jan 16 2016 13:24:00 GMT-0800 (PST),120.831790968,2.7717325929,334.913413286
Sat Jan 16 2016 13:26:00 GMT-0800 (PST),122.426133791,3.29475712392,403.364376463
Sat Jan 16 2016 13:28:00 GMT-0800 (PST),119.305223991,3.50065325201,417.646220348
Sat Jan 16 2016 13:30:00 GMT-0800 (PST),118.836798569,3.19147259944,379.264386437
Sat Jan 16 2016 13:32:00 GMT-0800 (PST),117.823996342,2.73815638801,322.620528245
Sat Jan 16 2016 13:34:00 GMT-0800 (PST),121.947830156,3.44084917169,419.604090381
Sat Jan 16 2016 13:36:00 GMT-0800 (PST),116.936875907,2.92230092376,341.724740485
Sat Jan 16 2016 13:38:00 GMT-0800 (PST),122.648319049,2.78017538738,340.983837923
Sat Jan 16 2016 13:40:00 GMT-0800 (PST),116.53969784,3.86697232232,450.655786
Sat Jan 16 2016 13:42:00 GMT-0800 (PST),123.455317249,3.62436635738,447.447298475
Sat Jan 16 2016 13:44:00 GMT-0800 (PST),119.70742945,2.96131519059,354.491429256
Sat Jan 16 2016 13:46:00 GMT-0800 (PST),124.981455597,2.59259748632,324.026607618
Sat Jan 16 2016 13:48:00 GMT-0800 (PST),119.303209427,3.51364422608,419.189032957
Sat Jan 16 2016 13:50:00 GMT-0800 (PST),121.970992101,3.46599813952,422.751231696
Sat Jan 16 2016 13:52:00 GMT-0800 (PST),116.929020981,3.38620420591,395.94554264
Sat Jan 16 2016 13:54:00 GMT-0800 (PST),123.895999874,2.98139917501,369.383431811
Sat Jan 16 2016 13:56:00 GMT-0800 (PST),119.874135034,3.48990865883,418.349781824
Sat Jan 16 2016 13:58:00 GMT-0800 (PST),120.209564209,3.3280208779,400.059939413
Sat Jan 16 2016 14:00:00 GMT-0800 (PST),121.93064783,2.66552572951,325.009279006
Sat Jan 16 2016 14:02:00 GMT-0800 (PST),120.565500002,2.82174180742,340.204711889
Sat Jan 16 2016 14:04:00 GMT-0800 (PST),121.137551864,3.609984245,437.304653707
Sat Jan 16 2016 14:06:00 GMT-0800 (PST),116.641437625,2.77061637144,323.168676672
Sat Jan 16 2016 14:08:00 GMT-0800 (PST),121.31252606,3.02712023967,367.227602962
Sat Jan 16 2016 14:10:00 GMT-0800 (PST),119.027915374,3.35847232361,399.75195952
Sat Jan 16 2016 14:12:00 GMT-0800 (PST),122.215765481,3.23115658441,394.898275355
Sat Jan 16 2016 14:14:00 GMT-0800 (PST),118.819072601,3.12334989495,371.113537926
Sat Jan 16 2016 14:16:00 GMT-0800 (PST),118.909311638,2.85800609982,339.843537986
Sat Jan 16 2016 14:18:00 GMT-0800 (PST),118.738531059,3.06984311827,364.508662446
Sat Jan 16 2016 14:20:00 GMT-0800 (PST),118.146023003,3.4828211086,411.48146281
Sat Jan 16 2016 14:22:00 GMT-0800 (PST),119.902243215,3.00151724079,359.888650218
Sat Jan 16 2016 14:24:00 GMT-0800 (PST),118.523274363,3.48220435691,412.722262382
Sat Jan 16 2016 14:26:00 GMT-0800 (PST),119.47771659,3.08966450884,369.146060544
Sat Jan 16 2016 14:28:00 GMT-0800 (PST),117.520016445,3.07175745093,360.992986147
Sat Jan 16 2016 14:30:00 GMT-0800 (PST),121.982356256,3.08764241345,376.637896868
Sat Jan 16 2016 14:32:00 GMT-0800 (PST),119.329431932,3.50587498536,418.354070426
Sat Jan 16 2016 14:34:00 GMT-0800 (PST),117.288527674,3.20024605126,375.352147547
Sat Jan 16 2016 14:36:00 GMT-0800 (PST),119.438506423,3.69450905746,441.266643791
Sat Jan 16 2016 14:38:00 GMT-0800 (PST),117.556177121,3.34760973106,393.532202478
Sat Jan 16 2016 14:40:00 GMT-0800 (PST),119.979206942,3.21837715648,386.138338876
Sat Jan 16 2016 14:42:00 GMT-0800 (PST),117.856116622,3.58282774807,422.258164912
Sat Jan 16 2016 14:44:00 GMT-0800 (PST),118.569041912,3.75368083823,445.070340632
Sat Jan 16 2016 14:46:00 GMT-0800 (PST),123.786260944,3.72215890425,460.752133396
Sat Jan 16 2016 14:48:00 GMT-0800 (PST),121.569269809,3.59979369291,437.62429071
Sat Jan 16 2016 14:50:00 GMT-0800 (PST),113.694327688,4.70490356493,534.920847651
Sat Jan 16 2016 14:52:00 GMT-0800 (PST),119.437856373,4.16974035293,498.024849384
Sat Jan 16 2016 14:54:00 GMT-0800 (PST),119.358002583,4.92486377584,587.821903278
Sat Jan 16 2016 14:56:00 GMT-0800 (PST),118.186024542,5.0249185018,593.875141377
Sat Jan 16 2016 14:58:00 GMT-0800 (PST),121.570911521,4.88503490446,593.878146146
Sat Jan 16 2016 15:00:00 GMT-0800 (PST),118.875992524,5.77992903905,687.094801234
Sat Jan 16 2016 15:02:00 GMT-0800 (PST),120.016983089,5.63551387999,676.35737403
Sat Jan 16 2016 15:04:00 GMT-0800 (PST),118.689030487,6.35633331086,754.427038121
Sat Jan 16 2016 15:06:00 GMT-0800 (PST),119.539280033,6.27397313695,749.986231735
Sat Jan 16 2016 15:08:00 GMT-0800 (PST),119.362885451,6.91404423856,825.280270447
Sat Jan 16 2016 15:10:00 GMT-0800 (PST),117.596765319,6.3485278765,746.566342816
Sat Jan 16 2016 15:12:00 GMT-0800 (PST),120.085808417,6.27344320789,753.351499175
Sat Jan 16 2016 15:14:00 GMT-0800 (PST),121.197415428,7.23733974773,877.146871996
Sat Jan 16 2016 15:16:00 GMT-0800 (PST),119.669517906,7.06163588852,845.062562404
Sat Jan 16 2016 15:18:00 GMT-0800 (PST),117.868593731,7.11578046164,838.727036312
Sat Jan 16 2016 15:20:00 GMT-0800 (PST),118.948060986,7.7239778772,918.752191595
Sat Jan 16 2016 15:22:00 GMT-0800 (PST),123.478627713,7.99036982345,986.639900719
Sat Jan 16 2016 15:24:00 GMT-0800 (PST),121.598232554,7.93516059092,964.901502892
Sat Jan 16 2016 15:26:00 GMT-0800 (PST),118.077639213,8.23012260048,971.793447094
Sat Jan 16 2016 15:28:00 GMT-0800 (PST),117.731023898,8.37066273623,985.486694645
Sat Jan 16 2016 15:30:00 GMT-0800 (PST),120.177047399,7.72236299308,928.05078345
Sat Jan 16 2016 15:32:00 GMT-0800 (PST),122.241371234,7.40414437746,905.092761516
Sat Jan 16 2016 15:34:00 GMT-0800 (PST),117.95200151,7.73421592356,912.266248296
Sat Jan 16 2016 15:36:00 GMT-0800 (PST),121.688829175,7.87878681327,958.760342626
Sat Jan 16 2016 15:38:00 GMT-0800 (PST),119.694954612,7.59326837501,908.875913502
Sat Jan 16 2016 15:40:00 GMT-0800 (PST),120.892062742,7.44980399448,900.622171919
Sat Jan 16 2016 15:42:00 GMT-0800 (PST),121.202147695,7.66544474332,929.068365925
Sat Jan 16 2016 15:44:00 GMT-0800 (PST),117.929390833,8.19664239931,966.625045027
Sat Jan 16 2016 15:46:00 GMT-0800 (PST),118.277405853,8.73695111699,1033.38391319
Sat Jan 16 2016 15:48:00 GMT-0800 (PST),120.320186039,8.67202191353,1043.41928997
Sat Jan 16 2016 15:50:00 GMT-0800 (PST),122.24328928,9.05728386123,1107.19217114
Sat Jan 16 2016 15:52:00 GMT-0800 (PST),119.994907764,8.80815561415,1056.93382049
Sat Jan 16 2016 15:54:00 GMT-0800 (PST),119.79209867,8.69992798807,1042.18263197
Sat Jan 16 2016 15:56:00 GMT-0800 (PST),120.520037006,8.72447697591,1051.47428799
Sat Jan 16 2016 15:58:00 GMT-0800 (PST),117.293709932,8.97396365165,1052.5894895
Sat Jan 16 2016 16:00:00 GMT-0800 (PST),118.443194682,8.94485165187,1059.45680561
Sat Jan 16 2016 16:02:00 GMT-0800 (PST),121.378565398,8.99949153007,1092.34537123
Sat Jan 16 2016 16:04:00 GMT-0800 (PST),117.813230174,9.40824487108,1108.41571853
Sat Jan 16 2016 16:06:00 GMT-0800 (PST),121.520314354,8.657683614,1052.08443435
Sat Jan 16 2016 16:08:00 GMT-0800 (PST),121.123083326,8.5775885862,1038.94397706
Sat Jan 16 2016 16:10:00 GMT-0800 (PST),124.116415376,9.18889012468,1140.49210355
Sat Jan 16 2016 16:12:00 GMT-0800 (PST),116.593399398,9.58390018618,1117.4195022
Sat Jan 16 2016 16:14:00 GMT-0800 (PST),119.946373418,9.38264763825,1125.41455727
Sat Jan 16 2016 16:16:00 GMT-0800 (PST),116.542658433,9.54790995486,1112.73880862
Sat Jan 16 2016 16:18:00 GMT-0800 (PST),120.96308851,9.29802817584,1124.7182052
Sat Jan 16 2016 16:20:00 GMT-0800 (PST),118.80980535,10.0057245652,1188.77818798
Sat Jan 16 2016 16:22:00 GMT-0800 (PST),117.329988066,9.67447084293,1135.10554855
Sat Jan 16 2016 16:24:00 GMT-0800 (PST),120.005670379,10.1575055838,1218.95826696
Sat Jan 16 2016 16:26:00 GMT-0800 (PST),119.837514198,10.1587648839,1217.40113101
Sat Jan 16 2016 16:28:00 GMT-0800 (PST),116.96170365,10.087613382,1179.86444692
Sat Jan 16 2016 16:30:00 GMT-0800 (PST),119.649237766,9.73587816861,1164.89040186
Sat Jan 16 2016 16:32:00 GMT-0800 (PST),116.269280946,10.8643246238,1263.18721196
Sat Jan 16 2016 16:34:00 GMT-0800 (PST),120.662930666,9.83557623061,1186.78945278
Sat Jan 16 2016 16:36:00 GMT-0800 (PST),120.649265624,10.432914367,1258.72345669
Sat Jan 16 2016 16:38:00 GMT-0800 (PST),120.007039504,10.1846070003,1222.22453461
Sat Jan 16 2016 16:40:00 GMT-0800 (PST),119.99432586,10.5120260703,1261.38348173
Sat Jan 16 2016 16:42:00 GMT-0800 (PST),118.01100213,11.1360400848,1314.17525017
Sat Jan 16 2016 16:44:00 GMT-0800 (PST),119.509881834,11.2744903574,1347.41301035
Sat Jan 16 2016 16:46:00 GMT-0800 (PST),119.058766357,10.601343687,1262.1829011
Sat Jan 16 2016 16:48:00 GMT-0800 (PST),119.110947569,11.2701140479,1342.39396346
Sat Jan 16 2016 16:50:00 GMT-0800 (PST),119.278104449,11.5393962181,1376.39730737
Sat Jan 16 2016 16:52:00 GMT-0800 (PST),119.636746349,10.9440152058,1309.30637121
Sat Jan 16 2016 16:54:00 GMT-0800 (PST),117.326498838,11.6669518232,1368.84260952
Sat Jan 16 2016 16:56:00 GMT-0800 (PST),120.607305261,11.5640838107,1394.71298623
Sat Jan 16 2016 16:58:00 GMT-0800 (PST),120.981727654,11.4981767332,1391.06928605
Sat Jan 16 2016 17:00:00 GMT-0800 (PST),118.385488105,11.8098330292,1398.11284759
Sat Jan 16 2016 17:02:00 GMT-0800 (PST),121.510864063,11.9582510879,1453.05742237
Sat Jan 16 2016 17:04:00 GMT-0800 (PST),122.877064642,11.3421280883,1393.68740629
Sat Jan 16 2016 17:06:00 GMT-0800 (PST),117.101817393,12.2348566602,1432.72395045
Sat Jan 16 2016 17:08:00 GMT-0800 (PST),120.893185299,12.2490748141,1480.82967123
Sat Jan 16 2016 17:10:00 GMT-0800 (PST),117.972213929,11.5249347122,1359.62206338
Sat Jan 16 2016 17:12:00 GMT-0800 (PST),123.219776674,11.960772716,1473.80374291
Sat Jan 16 2016 17:14:00 GMT-0800 (PST),116.535522519,12.7832530502,1489.7030737
Sat Jan 16 2016 17:16:00 GMT-0800 (PST),120.960010528,12.4045789867,1500.45800483
Sat Jan 16 2016 17:18:00 GMT-0800 (PST),120.105279412,12.4514235206,1495.48170103
Sat Jan 16 2016 17:20:00 GMT-0800 (PST),118.22813216,12.4322372702,1469.84019102
Sat Jan 16 2016 17:22:00 GMT-0800 (PST),121.784429616,12.3842947644,1508.21427407
Sat Jan 16 2016 17:24:00 GMT-0800 (PST),120.340906344,12.2541654212,1474.67737328
Sat Jan 16 2016 17:26:00 GMT-0800 (PST),118.181563173,11.9124944712,1407.8372179
Sat Jan 16 2016 17:28:00 GMT-0800 (PST),118.608750465,12.5801218351,1492.11253157
Sat Jan 16 2016 17:30:00 GMT-0800 (PST),119.213744667,12.2228842437,1457.13580132
Sat Jan 16 2016 17:32:00 GMT-0800 (PST),119.958412376,11.796124534,1415.04437129
Sat Jan 16 2016 17:34:00 GMT-0800 (PST),122.503203032,12.1326591206,1486.28960357
Sat Jan 16 2016 17:36:00 GMT-0800 (PST),118.428181654,12.5900194464,1491.01311003
Sat Jan 16 2016 17:38:00 GMT-0800 (PST),119.817729577,12.0671363773,1445.85688322
Sat Jan 16 2016 17:40:00 GMT-0800 (PST),116.822592317,12.0615129825,1409.05721389
Sat Jan 16 2016 17:42:00 GMT-0800 (PST),119.820410249,12.6470625745,1515.37622612
Sat Jan 16 2016 17:44:00 GMT-0800 (PST),122.898713303,11.5922468052,1424.67221664
Sat Jan 16 2016 17:46:00 GMT-0800 (PST),117.057623008,12.6099006896,1476.08500109
Sat Jan 16 2016 17:48:00 GMT-0800 (PST),117.713049701,12.4855471548,1469.71183278
Sat Jan 16 2016 17:50:00 GMT-0800 (PST),121.340683506,11.9050220036,1444.56350708
Sat Jan 16 2016 17:52:00 GMT-0800 (PST),120.614241147,11.9010346602,1435.43426441
Sat Jan 16 2016 17:54:00 GMT-0800 (PST),121.760087585,11.9626738744,1456.5762187
Sat Jan 16 2016 17:56:00 GMT-0800 (PST),120.761425114,12.602373044,1521.8805286
Sat Jan 16 2016 17:58:00 GMT-0800 (PST),119.783912552,12.0941320285,1448.6824533
Sat Jan 16 2016 18:00:00 GMT-0800 (PST),118.424954504,12.3798695087,1466.08548334
Sat Jan 16 2016 18:02:00 GMT-0800 (PST),116.083032349,12.4316121368,1443.09923383
Sat Jan 16 2016 18:04:00 GMT-0800 (PST),121.562443561,12.0328359756,1462.74094416
Sat Jan 16 2016 18:06:00 GMT-0800 (PST),120.466182601,12.4893247813,1504.54127966
Sat Jan 16 2016 18:08:00 GMT-0800 (PST),119.792006661,12.3618556271,1480.85149162
Sat Jan 16 2016 18:10:00 GMT-0800 (PST),120.689241647,12.7664136583,1540.76878297
Sat Jan 16 2016 18:12:00 GMT-0800 (PST),120.576103931,12.8438905756,1548.66628492
Sat Jan 16 2016 18:14:00 GMT-0800 (PST),117.527823204,13.3409164341,1567.92886804
Sat Jan 16 2016 18:16:00 GMT-0800 (PST),119.961853515,13.2100582463,1584.70307227
Sat Jan 16 2016 18:18:00 GMT-0800 (PST),118.663078541,12.9696719987,1539.02120703
Sat Jan 16 2016 18:20:00 GMT-0800 (PST),120.521330675,13.4153224459,1616.83251261
Sat Jan 16 2016 18:22:00 GMT-0800 (PST),119.184684922,13.4512114195,1603.17839485
Sat Jan 16 2016 18:24:00 GMT-0800 (PST),122.301942395,13.0786330209,1599.54222233
Sat Jan 16 2016 18:26:00 GMT-0800 (PST),122.430726764,13.3065778213,1629.1339934
Sat Jan 16 2016 18:28:00 GMT-0800 (PST),121.672611341,13.2763588475,1615.36925008
Sat Jan 16 2016 18:30:00 GMT-0800 (PST),119.286834322,14.2094019319,1694.99457406
Sat Jan 16 2016 18:32:00 GMT-0800 (PST),124.627881947,14.0527593045,1751.36562763
Sat Jan 16 2016 18:34:00 GMT-0800 (PST),119.046504049,13.9037726471,1655.19552673
Sat Jan 16 2016 18:36:00 GMT-0800 (PST),120.657409538,13.648694267,1646.81609383
Sat Jan 16 2016 18:38:00 GMT-0800 (PST),119.459343465,13.9841626466,1670.53888866
Sat Jan 16 2016 18:40:00 GMT-0800 (PST),116.43845753,15.0975767939,1757.93855432
Sat Jan 16 2016 18:42:00 GMT-0800 (PST),125.144270823,14.064881171,1760.13929836
Sat Jan 16 2016 18:44:00 GMT-0800 (PST),120.123717847,14.929783568,1793.42110884
Sat Jan 16 2016 18:46:00 GMT-0800 (PST),117.512845659,15.0831933682,1772.46897433
Sat Jan 16 2016 18:48:00 GMT-0800 (PST),116.774399312,14.4539635463,1687.85291079
Sat Jan 16 2016 18:50:00 GMT-0800 (PST),118.84831646,14.7873356462,1757.44994647
Sat Jan 16 2016 18:52:00 GMT-0800 (PST),119.806407188,14.1984429365,1701.06443589
Sat Jan 16 2016 18:54:00 GMT-0800 (PST),119.254153659,14.4593830677,1724.34149017
Sat Jan 16 2016 18:56:00 GMT-0800 (PST),121.639094879,14.5388291836,1768.49002249
Sat Jan 16 2016 18:58:00 GMT-0800 (PST),120.882780131,14.2528408962,1722.9230323
Sat Jan 16 2016 19:00:00 GMT-0800 (PST),120.191002322,14.6754365839,1763.85543253
Sat Jan 16 2016 19:02:00 GMT-0800 (PST),120.796677699,14.4547175579,1746.08185808
Sat Jan 16 2016 19:04:00 GMT-0800 (PST),120.854919119,14.2350720803,1720.37848491
Sat Jan 16 2016 19:06:00 GMT-0800 (PST),121.957885393,14.6306502815,1784.32317025
Sat Jan 16 2016 19:08:00 GMT-0800 (PST),120.345184162,14.4148000343,1734.75176479
Sat Jan 16 2016 19:10:00 GMT-0800 (PST),119.550386831,14.848588708,1775.15452394
Sat Jan 16 2016 19:12:00 GMT-0800 (PST),120.682247229,14.6337142452,1766.02952041
