date,Vrms,Irms,Power
Sat Jan 16 2016 09:38:00 GMT-0800 (PST),119.834236102,5.33919995527,639.818948033
Sat Jan 16 2016 09:40:00 GMT-0800 (PST),123.249677551,4.79699800285,591.228457065
Sat Jan 16 2016 09:42:00 GMT-0800 (PST),123.077061511,4.78596948731,589.043060979
Sat Jan 16 2016 09:44:00 GMT-0800 (PST),117.820506964,4.87814722547,574.745779148
Sat Jan 16 2016 09:46:00 GMT-0800 (PST),117.683522547,4.61106657048,542.646556714
Sat Jan 16 2016 09:48:00 GMT-0800 (PST),122.935295972,4.61162119464,566.931016472
Sat Jan 16 2016 09:50:00 GMT-0800 (PST),118.931830111,4.38317665517,521.299221298
Sat Jan 16 2016 09:52:00 GMT-0800 (PST),118.084309959,4.80405112674,567.283062308
Sat Jan 16 2016 09:54:00 GMT-0800 (PST),120.864585045,4.79999186659,580.149025173
Sat Jan 16 2016 09:56:00 GMT-0800 (PST),120.279161603,4.31511812036,519.018789735
Sat Jan 16 2016 09:58:00 GMT-0800 (PST),119.276706196,4.51872231872,538.978314391
Sat Jan 16 2016 10:00:00 GMT-0800 (PST),118.73892569,4.38155557537,520.261201872
Sat Jan 16 2016 10:02:00 GMT-0800 (PST),121.495792136,4.79319415054,582.352920182
Sat Jan 16 2016 10:04:00 GMT-0800 (PST),120.11522752,4.18176317529,502.293435235
Sat Jan 16 2016 10:06:00 GMT-0800 (PST),118.078262092,4.54483414022,536.646116772
Sat Jan 16 2016 10:08:00 GMT-0800 (PST),119.233322547,4.54656112525,542.101589127
Sat Jan 16 2016 10:10:00 GMT-0800 (PST),121.838142456,3.82069974488,465.506959798
Sat Jan 16 2016 10:12:00 GMT-0800 (PST),120.363713469,4.10453998303,494.037674439
Sat Jan 16 2016 10:14:00 GMT-0800 (PST),121.079395316,4.77525927316,578.18550527
Sat Jan 16 2016 10:16:00 GMT-0800 (PST),119.325434154,4.46680319464,533.003230479
Sat Jan 16 2016 10:18:00 GMT-0800 (PST),122.510599718,3.95645043839,484.707115961
Sat Jan 16 2016 10:20:00 GMT-0800 (PST),120.239705878,4.15519226795,499.619096165
Sat Jan 16 2016 10:22:00 GMT-0800 (PST),126.84979272,3.51786701442,446.240701596
Sat Jan 16 2016 10:24:00 GMT-0800 (PST),121.371391245,3.9647268981,481.20441953
Sat Jan 16 2016 10:26:00 GMT-0800 (PST),119.184791916,2.84683523306,339.29946487
Sat Jan 16 2016 10:28:00 GMT-0800 (PST),119.456254667,3.30677603937,395.015080685
Sat Jan 16 2016 10:30:00 GMT-0800 (PST),119.01097647,2.69310108098,320.50858938
Sat Jan 16 2016 10:32:00 GMT-0800 (PST),123.35576478,3.13137000281,386.272541506
Sat Jan 16 2016 10:34:00 GMT-0800 (PST),120.536776118,3.14610848893,379.221774574
Sat Jan 16 2016 10:36:00 GMT-0800 (PST),121.47308827,2.76962758128,336.435215655
Sat Jan 16 2016 10:38:00 GMT-0800 (PST),123.401042773,3.22933028761,398.502724949
Sat Jan 16 2016 10:40:00 GMT-0800 (PST),118.804673821,3.17799497046,377.560655869
Sat Jan 16 2016 10:42:00 GMT-0800 (PST),123.772804592,3.49843816001,433.011502758
Sat Jan 16 2016 10:44:00 GMT-0800 (PST),116.7267842,3.43512816255,400.971463731
Sat Jan 16 2016 10:46:00 GMT-0800 (PST),117.780264228,3.80909596337,448.636329034
Sat Jan 16 2016 10:48:00 GMT-0800 (PST),119.777646112,3.66199054574,438.624607653
Sat Jan 16 2016 10:50:00 GMT-0800 (PST),119.411326859,4.06567576855,485.487738102
Sat Jan 16 2016 10:52:00 GMT-0800 (PST),119.251781504,4.0415688946,481.964290753
Sat Jan 16 2016 10:54:00 GMT-0800 (PST),121.386486472,4.51252282095,547.759290362
Sat Jan 16 2016 10:56:00 GMT-0800 (PST),117.516586929,4.32671864459,508.461207715
Sat Jan 16 2016 10:58:00 GMT-0800 (PST),119.970321559,4.08834231625,490.479742325
Sat Jan 16 2016 11:00:00 GMT-0800 (PST),118.916223889,5.03954359022,599.283493875
Sat Jan 16 2016 11:02:00 GMT-0800 (PST),120.229868964,5.24580722174,630.70271488
Sat Jan 16 2016 11:04:00 GMT-0800 (PST),117.038528433,5.60307990376,655.77622663
Sat Jan 16 2016 11:06:00 GMT-0800 (PST),122.371915243,5.25749796236,643.370095043
Sat Jan 16 2016 11:08:00 GMT-0800 (PST),122.534908168,5.12859759235,628.43223501
Sat Jan 16 2016 11:10:00 GMT-0800 (PST),117.74422901,5.75659473324,677.805808588
Sat Jan 16 2016 11:12:00 GMT-0800 (PST),121.948040232,5.8070765087,708.161599711
Sat Jan 16 2016 11:14:00 GMT-0800 (PST),117.510448152,6.49441042203,763.161079177
Sat Jan 16 2016 11:16:00 GMT-0800 (PST),117.655147462,7.05150180427,829.64548461
Sat Jan 16 2016 11:18:00 GMT-0800 (PST),119.030180422,7.30788157349,869.858462194
Sat Jan 16 2016 11:20:00 GMT-0800 (PST),120.361456515,6.83148839742,822.247893679
Sat Jan 16 2016 11:22:00 GMT-0800 (PST),117.998284196,6.68197457974,788.461535452
Sat Jan 16 2016 11:24:00 GMT-0800 (PST),121.042664119,7.11397718063,861.094750427
Sat Jan 16 2016 11:26:00 GMT-0800 (PST),119.146116366,8.00319746718,953.549896727
Sat Jan 16 2016 11:28:00 GMT-0800 (PST),119.986706853,7.53485228704,904.082112547
Sat Jan 16 2016 11:30:00 GMT-0800 (PST),118.501988307,7.69080119186,911.375232909
Sat Jan 16 2016 11:32:00 GMT-0800 (PST),117.079096872,8.04196352017,941.545826021
Sat Jan 16 2016 11:34:00 GMT-0800 (PST),118.184766187,8.07618433533,954.48195735
Sat Jan 16 2016 11:36:00 GMT-0800 (PST),119.453593298,8.28403899267,989.558224695
Sat Jan 16 2016 11:38:00 GMT-0800 (PST),120.027901698,7.88492321181,946.410788162
Sat Jan 16 2016 11:40:00 GMT-0800 (PST),119.161765627,8.9798523261,1070.05505825
Sat Jan 16 2016 11:42:00 GMT-0800 (PST),121.402738381,8.30102996162,1007.76776872
Sat Jan 16 2016 11:44:00 GMT-0800 (PST),121.37118793,8.89168080847,1079.19386242
Sat Jan 16 2016 11:46:00 GMT-0800 (PST),119.444004748,8.72558472286,1042.21878306
Sat Jan 16 2016 11:48:00 GMT-0800 (PST),121.305652927,9.27160631207,1124.69825737
Sat Jan 16 2016 11:50:00 GMT-0800 (PST),121.119928274,9.62901525071,1166.26563651
Sat Jan 16 2016 11:52:00 GMT-0800 (PST),122.66425345,9.15753280913,1123.30192547
Sat Jan 16 2016 11:54:00 GMT-0800 (PST),118.741477732,9.32285272559,1107.00930931
Sat Jan 16 2016 11:56:00 GMT-0800 (PST),116.967920911,9.82326615214,1149.00701837
Sat Jan 16 2016 11:58:00 GMT-0800 (PST),121.020171458,9.22968699819,1116.97830302
Sat Jan 16 2016 12:00:00 GMT-0800 (PST),122.584819712,9.2716588998,1136.56463467
Sat Jan 16 2016 12:02:00 GMT-0800 (PST),116.703487183,9.93733554028,1159.72171086
Sat Jan 16 2016 12:04:00 GMT-0800 (PST),123.835289405,9.62623597854,1192.06771828
Sat Jan 16 2016 12:06:00 GMT-0800 (PST),122.251105643,9.24892551726,1130.69137049
Sat Jan 16 2016 12:08:00 GMT-0800 (PST),121.846735408,8.82352001115,1075.11710816
Sat Jan 16 2016 12:10:00 GMT-0800 (PST),122.131149852,9.36854861484,1144.19161477
Sat Jan 16 2016 12:12:00 GMT-0800 (PST),117.728586653,9.61352108996,1131.78625068
Sat Jan 16 2016 12:14:00 GMT-0800 (PST),121.340248875,8.9953105308,1091.49321852
Sat Jan 16 2016 12:16:00 GMT-0800 (PST),122.839860702,8.52449487137,1047.14776256
Sat Jan 16 2016 12:18:00 GMT-0800 (PST),118.366203404,9.30591235982,1101.50551525
Sat Jan 16 2016 12:20:00 GMT-0800 (PST),115.63484045,8.9795457893,1038.34834466
Sat Jan 16 2016 12:22:00 GMT-0800 (PST),118.21641297,9.2189594394,1089.83231624
Sat Jan 16 2016 12:24:00 GMT-0800 (PST),116.808338517,8.71682365451,1018.19768823
Sat Jan 16 2016 12:26:00 GMT-0800 (PST),119.696204182,8.97021379411,1073.70054185
Sat Jan 16 2016 12:28:00 GMT-0800 (PST),123.426172416,8.19925124931,1012.00219838
Sat Jan 16 2016 12:30:00 GMT-0800 (PST),119.043479414,9.42054641959,1121.45462377
Sat Jan 16 2016 12:32:00 GMT-0800 (PST),121.6284436,8.99811509904,1094.42673483
Sat Jan 16 2016 12:34:00 GMT-0800 (PST),123.300751274,8.88763760048,1095.85239319
Sat Jan 16 2016 12:36:00 GMT-0800 (PST),123.349855711,8.88988085925,1096.56552127
Sat Jan 16 2016 12:38:00 GMT-0800 (PST),120.665759715,9.29091540085,1121.09536529
Sat Jan 16 2016 12:40:00 GMT-0800 (PST),119.190606972,10.0723912162,1200.53442272
Sat Jan 16 2016 12:42:00 GMT-0800 (PST),120.499481944,10.3114884749,1242.52901929
Sat Jan 16 2016 12:44:00 GMT-0800 (PST),115.957546184,10.1336802277,1175.07669302
Sat Jan 16 2016 12:46:00 GMT-0800 (PST),124.566046631,9.75105968718,1214.65095569
Sat Jan 16 2016 12:48:00 GMT-0800 (PST),115.489047193,10.6186384016,1226.33643149
Sat Jan 16 2016 12:50:00 GMT-0800 (PST),121.404644025,10.6381020601,1291.51499371
Sat Jan 16 2016 12:52:00 GMT-0800 (PST),120.125842816,11.2206141259,1347.88572878
Sat Jan 16 2016 12:54:00 GMT-0800 (PST),119.413730361,10.8808382172,1299.32148098
Sat Jan 16 2016 12:56:00 GMT-0800 (PST),119.358927747,10.578567054,1262.64642066
Sat Jan 16 2016 12:58:00 GMT-0800 (PST),118.174747967,11.5309710692,1362.66959992
Sat Jan 16 2016 13:00:00 GMT-0800 (PST),118.82528153,10.7806688584,1281.01601219
Sat Jan 16 2016 13:02:00 GMT-0800 (PST),119.190876035,11.4059819295,1359.48897822
Sat Jan 16 2016 13:04:00 GMT-0800 (PST),120.494362836,11.0915821106,1336.47311925
Sat Jan 16 2016 13:06:00 GMT-0800 (PST),119.878013804,10.9032476971,1307.05967795
Sat Jan 16 2016 13:08:00 GMT-0800 (PST),119.596041737,11.6987671336,1399.12624239
Sat Jan 16 2016 13:10:00 GMT-0800 (PST),121.680706367,11.4898336269,1398.09107176
Sat Jan 16 2016 13:12:00 GMT-0800 (PST),119.637650129,11.9797963074,1433.23467925
Sat Jan 16 2016 13:14:00 GMT-0800 (PST),123.868843697,11.810108205,1462.90444729
Sat Jan 16 2016 13:16:00 GMT-0800 (PST),118.604448169,11.7590625075,1394.67711969
Sat Jan 16 2016 13:18:00 GMT-0800 (PST),118.854036245,11.6263513649,1381.83878652
Sat Jan 16 2016 13:20:00 GMT-0800 (PST),117.73668096,12.101819309,1424.82803903
Sat Jan 16 2016 13:22:00 GMT-0800 (PST),120.891036101,12.2712637376,1483.48578751
Sat Jan 16 2016 13:24:00 GMT-0800 (PST),122.537509979,11.2899078267,1383.43719297
Sat Jan 16 2016 13:26:00 GMT-0800 (PST),117.825764575,12.4639108684,1468.56982767
Sat Jan 16 2016 13:28:00 GMT-0800 (PST),115.994515203,12.4084825783,1439.31592108
Sat Jan 16 2016 13:30:00 GMT-0800 (PST),117.10448111,12.8607913089,1506.0562929
Sat Jan 16 2016 13:32:00 GMT-0800 (PST),118.410300995,12.0538411862,1427.298963
Sat Jan 16 2016 13:34:00 GMT-0800 (PST),120.078821353,12.7114164173,1526.37190111
Sat Jan 16 2016 13:36:00 GMT-0800 (PST),119.019758574,12.8708358764,1531.88377864
Sat Jan 16 2016 13:38:00 GMT-0800 (PST),118.666959926,13.0405916964,1547.48737225
Sat Jan 16 2016 13:40:00 GMT-0800 (PST),120.595209615,12.9580772834,1562.6820462
Sat Jan 16 2016 13:42:00 GMT-0800 (PST),113.57097439,12.9622003971,1472.12972933
Sat Jan 16 2016 13:44:00 GMT-0800 (PST),121.057935022,13.2846870772,1608.21678498
Sat Jan 16 2016 13:46:00 GMT-0800 (PST),118.279671564,13.4655975895,1592.7064603
Sat Jan 16 2016 13:48:00 GMT-0800 (PST),118.556243879,12.8184231249,1519.70409814
Sat Jan 16 2016 13:50:00 GMT-0800 (PST),121.600693204,13.1113363663,1594.34759098
Sat Jan 16 2016 13:52:00 GMT-0800 (PST),118.282676061,13.6529121951,1614.90299046
Sat Jan 16 2016 13:54:00 GMT-0800 (PST),124.682022285,12.9879502581,1619.36390352
Sat Jan 16 2016 13:56:00 GMT-0800 (PST),119.315591905,13.7457912425,1640.08721831
Sat Jan 16 2016 13:58:00 GMT-0800 (PST),119.751131998,13.6150457122,1630.41713624
Sat Jan 16 2016 14:00:00 GMT-0800 (PST),122.446516255,13.40724043,1641.66988325
Sat Jan 16 2016 14:02:00 GMT-0800 (PST),118.620149901,13.7401236691,1629.85552929
Sat Jan 16 2016 14:04:00 GMT-0800 (PST),118.748160646,13.7959703241,1638.24610032
Sat Jan 16 2016 14:06:00 GMT-0800 (PST),120.422852025,13.4026510024,1613.98545841
Sat Jan 16 2016 14:08:00 GMT-0800 (PST),121.116648739,13.3088328246,1611.92123034
Sat Jan 16 2016 14:10:00 GMT-0800 (PST),120.503889607,14.1627777331,1706.66980448
Sat Jan 16 2016 14:12:00 GMT-0800 (PST),124.650163922,13.5015739893,1682.97341098
Sat Jan 16 2016 14:14:00 GMT-0800 (PST),119.011028152,14.3855932117,1712.0442387
Sat Jan 16 2016 14:16:00 GMT-0800 (PST),119.357525415,13.9054739904,1659.72296522
Sat Jan 16 2016 14:18:00 GMT-0800 (PST),119.118662096,14.9814924504,1784.57533689
Sat Jan 16 2016 14:20:00 GMT-0800 (PST),116.533372044,14.922337911,1738.95035555
Sat Jan 16 2016 14:22:00 GMT-0800 (PST),120.425128917,14.8395400815,1787.05352739
Sat Jan 16 2016 14:24:00 GMT-0800 (PST),117.085255755,14.9991867776,1756.18361997
Sat Jan 16 2016 14:26:00 GMT-0800 (PST),118.786925844,14.7605012288,1753.35456489
Sat Jan 16 2016 14:28:00 GMT-0800 (PST),121.45316679,14.3924084066,1748.00357871
Sat Jan 16 2016 14:30:00 GMT-0800 (PST),122.519006037,15.047248074,1843.57387761
Sat Jan 16 2016 14:32:00 GMT-0800 (PST),121.512553313,14.5953646796,1773.52002874
Sat Jan 16 2016 14:34:00 GMT-0800 (PST),117.690268496,15.377044433,1809.72848799
Sat Jan 16 2016 14:36:00 GMT-0800 (PST),122.210294611,14.711570302,1797.9053408
Sat Jan 16 2016 14:38:00 GMT-0800 (PST),119.116459255,15.6985990896,1869.96153882
Sat Jan 16 2016 14:40:00 GMT-0800 (PST),120.903892214,15.5669549717,1882.105446
Sat Jan 16 2016 14:42:00 GMT-0800 (PST),116.628294416,16.404123978,1913.18500095
Sat Jan 16 2016 14:44:00 GMT-0800 (PST),116.249777811,16.7653077671,1948.96330286
Sat Jan 16 2016 14:46:00 GMT-0800 (PST),122.950979823,15.8649552091,1950.6117878
Sat Jan 16 2016 14:48:00 GMT-0800 (PST),120.444997732,15.6943880725,1890.31053579
Sat Jan 16 2016 14:50:00 GMT-0800 (PST),119.175275977,16.4357805917,1958.73868792
Sat Jan 16 2016 14:52:00 GMT-0800 (PST),121.870755296,15.8260697983,1928.73507969
Sat Jan 16 2016 14:54:00 GMT-0800 (PST),118.988180768,16.1305889611,1919.3494352
Sat Jan 16 2016 14:56:00 GMT-0800 (PST),120.741007507,16.3565887144,1974.91100076
Sat Jan 16 2016 14:58:00 GMT-0800 (PST),117.5996901,17.3926480419,2045.37001974
Sat Jan 16 2016 15:00:00 GMT-0800 (PST),117.894190575,17.6852561455,2084.98895838
Sat Jan 16 2016 15:02:00 GMT-0800 (PST),119.212493607,17.4708979524,2082.74931046
Sat Jan 16 2016 15:04:00 GMT-0800 (PST),121.083602627,17.4843263032,2117.0652183
Sat Jan 16 2016 15:06:00 GMT-0800 (PST),122.636129458,16.6797563699,2045.54076149
Sat Jan 16 2016 15:08:00 GMT-0800 (PST),120.255540687,17.3057861153,2081.11666631
Sat Jan 16 2016 15:10:00 GMT-0800 (PST),120.657929495,17.6568432891,2130.43815269
Sat Jan 16 2016 15:12:00 GMT-0800 (PST),119.788535898,17.8013591066,2132.39874437
Sat Jan 16 2016 15:14:00 GMT-0800 (PST),119.765390723,18.2800101648,2189.3125598
Sat Jan 16 2016 15:16:00 GMT-0800 (PST),116.935870859,18.7279793674,2189.97257677
Sat Jan 16 2016 15:18:00 GMT-0800 (PST),123.419733075,17.6787862183,2181.91107615
Sat Jan 16 2016 15:20:00 GMT-0800 (PST),119.518973058,18.8856594354,2257.19462124
Sat Jan 16 2016 15:22:00 GMT-0800 (PST),120.087138459,19.2061926504,2306.41671607
Sat Jan 16 2016 15:24:00 GMT-0800 (PST),121.438818041,18.2180670577,2212.38053048
Sat Jan 16 2016 15:26:00 GMT-0800 (PST),118.859428882,19.5711637472,2326.21734556
Sat Jan 16 2016 15:28:00 GMT-0800 (PST),120.80196283,19.242558196,2324.53879994
Sat Jan 16 2016 15:30:00 GMT-0800 (PST),121.540664441,18.9571124974,2304.06004882
Sat Jan 16 2016 15:32:00 GMT-0800 (PST),119.188901911,19.5357130982,2328.44019223
Sat Jan 16 2016 15:34:00 GMT-0800 (PST),125.604773031,18.1223186213,2276.24971722
Sat Jan 16 2016 15:36:00 GMT-0800 (PST),120.941690034,18.3060571145,2213.96548529
Sat Jan 16 2016 15:38:00 GMT-0800 (PST),120.888830447,18.8219841377,2275.3676491
Sat Jan 16 2016 15:40:00 GMT-0800 (PST),118.433299882,18.8989467991,2238.26463371
Sat Jan 16 2016 15:42:00 GMT-0800 (PST),119.550264744,19.0009811455,2271.57232634
Sat Jan 16 2016 15:44:00 GMT-0800 (PST),121.15862011,18.3660990856,2225.21122201
Sat Jan 16 2016 15:46:00 GMT-0800 (PST),117.064004251,19.2198168042,2249.94871607
Sat Jan 16 2016 15:48:00 GMT-0800 (PST),125.350841449,17.4539785786,2187.87090145
Sat Jan 16 2016 15:50:00 GMT-0800 (PST),119.470133475,17.5594236184,2097.82668344
Sat Jan 16 2016 15:52:00 GMT-0800 (PST),121.36712761,17.1010724744,2075.50804526
Sat Jan 16 2016 15:54:00 GMT-0800 (PST),119.503749288,17.8210869304,2129.68670458
Sat Jan 16 2016 15:56:00 GMT-0800 (PST),120.042267941,17.0070209181,2041.56136192
Sat Jan 16 2016 15:58:00 GMT-0800 (PST),119.674018976,16.9978118435,2034.19645711
Sat Jan 16 2016 16:00:00 GMT-0800 (PST),122.589073934,16.2817893304,1995.969476
Sat Jan 16 2016 16:02:00 GMT-0800 (PST),123.776720359,16.8444538327,2084.95125166
Sat Jan 16 2016 16:04:00 GMT-0800 (PST),121.676730719,16.2236716401,1974.04332543
Sat Jan 16 2016 16:06:00 GMT-0800 (PST),119.467591141,16.2374441896,1939.84834361
Sat Jan 16 2016 16:08:00 GMT-0800 (PST),120.393323819,16.4669515815,1982.51103407
Sat Jan 16 2016 16:10:00 GMT-0800 (PST),122.571651949,15.1125727775,1852.37301054
Sat Jan 16 2016 16:12:00 GMT-0800 (PST),116.090772596,16.7625708692,1945.9798029
Sat Jan 16 2016 16:14:00 GMT-0800 (PST),123.236561593,15.6630473585,1930.26010054
Sat Jan 16 2016 16:16:00 GMT-0800 (PST),119.015221323,15.6685835564,1864.79993977
Sat Jan 16 2016 16:18:00 GMT-0800 (PST),123.071814107,14.569708592,1793.12046744
Sat Jan 16 2016 16:20:00 GMT-0800 (PST),121.374855239,15.2548102464,1851.55038536
Sat Jan 16 2016 16:22:00 GMT-0800 (PST),125.68442516,13.7469183699,1727.77353304
Sat Jan 16 2016 16:24:00 GMT-0800 (PST),120.964338336,14.3096937996,1730.96264226
Sat Jan 16 2016 16:26:00 GMT-0800 (PST),116.379548711,15.037157658,1750.01762214
Sat Jan 16 2016 16:28:00 GMT-0800 (PST),122.188970012,13.7156523322,1675.90143152
Sat Jan 16 2016 16:30:00 GMT-0800 (PST),122.833000114,13.9926366735,1718.75754212
Sat Jan 16 2016 16:32:00 GMT-0800 (PST),119.744670688,13.0726315917,1565.37796498
Sat Jan 16 2016 16:34:00 GMT-0800 (PST),120.409407561,13.8406625303,1666.54597553
Sat Jan 16 2016 16:36:00 GMT-0800 (PST),121.477105245,13.6136301224,1653.74437915
Sat Jan 16 2016 16:38:00 GMT-0800 (PST),118.758756652,13.9756527314,1659.73114179
Sat Jan 16 2016 16:40:00 GMT-0800 (PST),120.167285693,13.9865276572,1680.72306484
Sat Jan 16 2016 16:42:00 GMT-0800 (PST),124.317072741,14.0010004613,1740.56339279
Sat Jan 16 2016 16:44:00 GMT-0800 (PST),119.197178369,14.0377597732,1673.26135559
Sat Jan 16 2016 16:46:00 GMT-0800 (PST),117.277703479,14.4086524497,1689.81366952
Sat Jan 16 2016 16:48:00 GMT-0800 (PST),120.913990094,14.1570823916,1711.78932007
Sat Jan 16 2016 16:50:00 GMT-0800 (PST),122.086212502,14.7755348257,1803.88908457
Sat Jan 16 2016 16:52:00 GMT-0800 (PST),116.71494472,15.5765166645,1818.01228143
Sat Jan 16 2016 16:54:00 GMT-0800 (PST),116.398266777,15.2598723,1776.22268695
Sat Jan 16 2016 16:56:00 GMT-0800 (PST),120.356249068,14.0373545157,1689.48333635
Sat Jan 16 2016 16:58:00 GMT-0800 (PST),115.994287957,14.5731437493,1690.40143249
Sat Jan 16 2016 17:00:00 GMT-0800 (PST),119.203570954,14.239492521,1697.39835708
Sat Jan 16 2016 17:02:00 GMT-0800 (PST),119.582557889,15.1950678311,1817.06507853
Sat Jan 16 2016 17:04:00 GMT-0800 (PST),119.555705765,14.9860538102,1791.66823992
Sat Jan 16 2016 17:06:00 GMT-0800 (PST),122.394024936,13.9781203191,1710.83840689
Sat Jan 16 2016 17:08:00 GMT-0800 (PST),118.888953459,14.5651198408,1731.63185488
Sat Jan 16 2016 17:10:00 GMT-0800 (PST),120.075398607,14.5402457467,1745.92580388
Sat Jan 16 2016 17:12:00 GMT-0800 (PST),120.41485134,14.1845899854,1708.03529441
Sat Jan 16 2016 17:14:00 GMT-0800 (PST),121.191186857,14.976197642,1814.98316685
Sat Jan 16 2016 17:16:00 GMT-0800 (PST),120.771145104,14.8387374349,1792.09131191
Sat Jan 16 2016 17:18:00 GMT-0800 (PST),124.334334428,14.3649775645,1786.05992455
Sat Jan 16 2016 17:20:00 GMT-0800 (PST),118.529924742,15.5257802228,1840.26956137
Sat Jan 16 2016 17:22:00 GMT-0800 (PST),116.403388286,15.2723840026,1777.7572451
Sat Jan 16 2016 17:24:00 GMT-0800 (PST),121.715029524,15.0061144024,1826.46965754
Sat Jan 16 2016 17:26:00 GMT-0800 (PST),119.050422987,15.2350100314,1813.73438845
Sat Jan 16 2016 17:28:00 GMT-0800 (PST),116.726382491,15.6613768176,1828.09586074
Sat Jan 16 2016 17:30:00 GMT-0800 (PST),120.286123222,15.7202596961,1890.92909488
Sat Jan 16 2016 17:32:00 GMT-0800 (PST),117.289315372,16.1122165892,1889.79085287
Sat Jan 16 2016 17:34:00 GMT-0800 (PST),120.957764682,16.1023210537,1947.70076085
Sat Jan 16 2016 17:36:00 GMT-0800 (PST),122.052847385,15.5419176683,1896.93530523
Sat Jan 16 2016 17:38:00 GMT-0800 (PST),119.491272469,16.7308856623,1999.19481732
Sat Jan 16 2016 17:40:00 GMT-0800 (PST),122.431440533,15.5442220218,1903.1014941
Sat Jan 16 2016 17:42:00 GMT-0800 (PST),120.559077761,16.254549651,1959.63351536
Sat Jan 16 2016 17:44:00 GMT-0800 (PST),124.406961438,15.8185279602,1967.93499795
Sat Jan 16 2016 17:46:00 GMT-0800 (PST),119.241303104,16.895509601,2014.64258143
Sat Jan 16 2016 17:48:00 GMT-0800 (PST),119.642924815,16.8736966342,2018.81841775
Sat Jan 16 2016 17:50:00 GMT-0800 (PST),118.880766866,17.3673275769,2064.64122075
Sat Jan 16 2016 17:52:00 GMT-0800 (PST),123.12790341,16.2835052067,2004.95385626
Sat Jan 16 2016 17:54:00 GMT-0800 (PST),120.338801642,16.6614460692,2005.01845359
Sat Jan 16 2016 17:56:00 GMT-0800 (PST),118.157820947,17.5849153782,2077.79528263
Sat Jan 16 2016 17:58:00 GMT-0800 (PST),119.818779384,16.9728200097,2033.66257626
Sat Jan 16 2016 18:00:00 GMT-0800 (PST),121.44008932,17.4620874069,2120.5974544
Sat Jan 16 2016 18:02:00 GMT-0800 (PST),124.107992869,17.0185010162,2112.13200276
Sat Jan 16 2016 18:04:00 GMT-0800 (PST),124.242128478,17.1263198134,2127.81042661
Sat Jan 16 2016 18:06:00 GMT-0800 (PST),117.407412501,17.5736392245,2063.27550958
Sat Jan 16 2016 18:08:00 GMT-0800 (PST),118.94803721,17.5242953408,2084.48053428
Sat Jan 16 2016 18:10:00 GMT-0800 (PST),122.726601887,17.3360444237,2127.59382228
Sat Jan 16 2016 18:12:00 GMT-0800 (PST),117.343806832,17.6650268703,2072.88150075
Sat Jan 16 2016 18:14:00 GMT-0800 (PST),120.316926219,17.615734377,2119.47101333
Sat Jan 16 2016 18:16:00 GMT-0800 (PST),118.161837574,17.819330055,2105.56478364
Sat Jan 16 2016 18:18:00 GMT-0800 (PST),122.213364556,17.96325899,2195.35031956
Sat Jan 16 2016 18:20:00 GMT-0800 (PST),117.520364328,18.4827850472,2172.10363255
Sat Jan 16 2016 18:22:00 GMT-0800 (PST),119.743041409,17.330360176,2075.19003619
Sat Jan 16 2016 18:24:00 GMT-0800 (PST),123.951622662,17.0195432227,2109.59999942
Sat Jan 16 2016 18:26:00 GMT-0800 (PST),120.352356016,17.6095136078,2119.346451
Sat Jan 16 2016 18:28:00 GMT-0800 (PST),119.769660154,17.6203221586,2110.37999674
Sat Jan 16 2016 18:30:00 GMT-0800 (PST),119.908464275,16.8762784425,2023.60863072
Sat Jan 16 2016 18:32:00 GMT-0800 (PST),120.667253947,15.2805978199,1843.8677776
Sat Jan 16 2016 18:34:00 GMT-0800 (PST),120.062784717,13.6148680908,1634.63897653
Sat Jan 16 2016 18:36:00 GMT-0800 (PST),119.406239048,11.4735148022,1370.00925119
Sat Jan 16 2016 18:38:00 GMT-0800 (PST),121.986183488,10.6909353834,1304.14640534
Sat Jan 16 2016 18:40:00 GMT-0800 (PST),121.974778031,10.2350654976,1248.4198422
Sat Jan 16 2016 18:42:00 GMT-0800 (PST),119.233191407,11.2237833962,1338.24751399
Sat Jan 16 2016 18:44:00 GMT-0800 (PST),120.944657298,10.9865955574,1328.77003456
Sat Jan 16 2016 18:46:00 GMT-0800 (PST),118.749863453,10.3972475963,1234.67173235
Sat Jan 16 2016 18:48:00 GMT-0800 (PST),118.36127903,10.889173181,1288.85646528
Sat Jan 16 2016 18:50:00 GMT-0800 (PST),120.563624529,10.7034594347,1290.44786444
Sat Jan 16 2016 18:52:00 GMT-0800 (PST),120.063956963,10.0159809263,1202.55830288
Sat Jan 16 2016 18:54:00 GMT-0800 (PST),116.709758974,10.0822292194,1176.69454212
Sat Jan 16 2016 18:56:00 GMT-0800 (PST),120.886157698,10.2542641519,1239.59859334
Sat Jan 16 2016 18:58:00 GMT-0800 (PST),119.49657188,10.5868388527,1265.09094995
Sat Jan 16 2016 19:00:00 GMT-0800 (PST),121.583660813,9.86662040474,1199.61982866
Sat Jan 16 2016 19:02:00 GMT-0800 (PST),120.963345977,10.6141198746,1283.91945463
Sat Jan 16 2016 19:04:00 GMT-0800 (PST),120.117300068,9.65834844811,1160.1347387
Sat Jan 16 2016 19:06:00 GMT-0800 (PST),120.791861069,9.78895981535,1182.42667402
Sat Jan 16 2016 19:08:00 GMT-0800 (PST),117.765198192,10.6751123602,1257.15672281
Sat Jan 16 2016 19:10:00 GMT-0800 (PST),117.233444051,10.1099896952,1185.22891128
